Id,Prediction
96,-1502173.0187898986
97,9161042.750010917
98,4781433.96358832
99,5895700.935949143
100,5624377.8693784615
101,4072599.2758654626
102,7531576.887945876
103,5287005.165079861
104,6046285.312489284
105,-3084271.5195642244
106,7847862.224068855
107,6779035.979879454
108,6404610.5455881925
109,4675616.894470276
110,2033394.097459252
111,9585589.304161742
112,4867898.309456142
113,5574922.036438774
114,7493250.137428504
115,4290934.329811463
116,4381496.047776234
117,4577574.290015408
118,4964736.052370925
119,5994699.621583439
120,7989423.014550857
121,4724770.992135803
122,7856395.466474101
123,7542022.275345987
124,-777106.5850490138
125,-4299947.400917767
126,5008339.427068372
127,4229837.257496254
128,9820639.74154505
129,1530792.2002122356
130,2992560.1590711246
131,4864853.022581203
132,6766722.030133163
133,4632680.362278583
134,-1799531.4463276663
135,-3209376.433543408
136,3100833.661294256
137,6445469.538892921
138,11236869.78071433
139,5063803.479064469
140,9801522.157385638
141,3025971.010449053
142,5299858.207675621
143,1137057.9883268022
144,4106162.3400679966
145,-831340.3314851108
146,3410483.4954315918
147,2845958.3304059952
148,6687899.851137783
149,2644828.5794760883
150,5897117.788140022
151,2413832.7756173327
152,4117813.443480705
153,12209384.629586255
154,4102400.0196598
155,6752078.752353229
156,4177439.9377057236
157,8047361.77858272
158,5956376.7446273
159,4433094.337479906
160,3300784.587618754
161,5880642.146612152
162,3483244.2901394763
163,7616594.348119898
164,6888259.668506973
165,5390407.611509361
166,2671928.7789851483
167,3853713.1850620545
168,7023315.331461207
169,6058333.491356783
170,4326261.875347673
171,-2570538.457825575
172,-4088326.2235211073
173,6970089.710119414
174,9145504.98362504
175,3207765.187760512
176,8811396.719229253
177,3383252.332652922
178,6064487.518401346
179,4442477.759898917
180,5354557.044497692
181,1608618.0281209082
182,1632073.1685505444
183,3245174.5996746477
184,4375550.106418195
185,5389373.189044705
186,3978074.090374947
187,5797915.233349696
188,7293867.557800409
189,3437385.4008856267
190,3598366.029536288
191,2762532.591583955
192,7536797.953577586
193,4770407.367550304
194,6994751.1143225115
195,6055675.161738683
196,5650318.947417986
197,4538843.393225684
198,4549987.965478411
199,4781404.722340034
200,5685508.930580157
201,4051875.921118901
202,4866153.428693458
203,7116404.620913719
204,7352569.156589833
205,7828121.155829126
206,883978.3808938102
207,2125626.8861732706
208,1377684.1650255467
209,3607763.0605840804
210,5054845.394285444
211,5174706.629698767
212,283647.6201093036
213,7679858.130845139
214,5763528.850112566
215,1453158.9574745363
216,2663348.9273712244
217,6306603.885891415
218,4161104.5981480777
219,3397017.831284414
220,5335410.753649523
221,528784.1298977593
222,4858231.029179818
223,4799530.405315471
224,4546942.859324405
225,5066733.844488248
226,1542980.7291337082
227,8788803.567636836
228,1268008.359229953
229,17333626.893286865
230,7060202.403413171
231,10863374.774343686
232,3528134.5885171797
233,4188381.4117134428
234,2245894.6679844754
235,3978377.4801321733
236,8190438.007254588
237,2524164.4657888496
238,8595675.824716883
239,8977788.047545493
240,2901444.291213032
241,4774641.800919613
242,3301703.9839344146
243,3278521.584361871
244,5638497.256619811
245,7687325.817467192
246,3030080.265077881
247,5155391.306566246
248,6337186.877059497
249,5172818.237929961
250,-297048.80462824006
251,3111342.2146925903
252,4652904.439395663
253,3628081.6455749343
254,5086712.850034872
255,2099475.171092062
256,3281957.2209419115
257,5571356.328190425
258,2787516.6298448704
259,6489151.94484921
260,3741767.996271537
261,-4048787.8597146515
262,10990.265453119297
263,725820.8054928512
264,9062488.136169622
265,3618699.1060504476
266,5677015.741822252
267,6296285.422972298
268,4549491.020087935
269,5237131.694277423
270,4533389.806706822
271,5740873.907637782
272,3524062.8083505123
273,4920587.093832345
274,6670687.824321078
275,4219255.044146649
276,9924062.119153079
277,6483019.149943221
278,6801397.512506631
279,5889911.417139042
280,5021893.733445718
281,7081516.0091689015
282,5780643.436025803
283,2652365.2602290944
284,2005186.4358514762
285,-345131.55464275205
286,1009750.3773793522
287,878632.3448402133
288,4305786.505947954
289,3158845.7736196807
290,2123927.9457029398
291,3941805.132996619
292,1684359.5986069979
293,6329866.39201509
294,4272681.932908984
295,6399017.138215315
296,6199481.879508054
297,9267273.259168912
298,6519836.71616311
299,7004938.493357212
300,6698629.041873153
301,4042114.272660418
302,7793761.71671235
303,6648293.612459271
304,4145593.0598070873
305,6005667.994181987
306,1160274.5619109056
307,4967670.524571138
308,3372972.1121665044
309,638288.4108696454
310,3692780.1310896827
311,4258498.304824428
312,6724411.114439883
313,-1937605.910787905
314,4723103.362797037
315,190054.7598571009
316,3020530.639988192
317,5019569.310713936
318,7751243.132828265
319,4779296.898826542
320,4985330.832921774
321,6129315.361780031
322,2079661.8120116824
323,587345.8474924847
324,4444280.440341113
325,3828363.5799948955
326,6751206.452244199
327,880485.9282031159
328,5243410.4568249965
329,7651358.867420931
330,3673148.0258847317
331,5783243.50529998
332,4887681.872681437
333,7594332.17816047
334,6387145.899372971
335,6635279.638955641
336,3849453.598100886
337,4538173.807857457
338,3720931.3076274646
339,4652430.026885585
340,3451176.0499659795
341,3061867.4985818993
342,4481146.588528253
343,3803416.7238845765
344,6406675.0608513495
345,6642373.960013097
346,3561607.727986983
347,6541013.149292103
348,6852283.218757027
349,6306415.208911037
350,5608843.393081697
351,4749788.977793976
352,6026269.8031447595
353,1774319.4510862455
354,1593088.7870136723
355,3318739.979474486
356,5732967.951177917
357,5593796.744261083
358,4214236.511996998
359,7118321.090314936
360,5573763.359218112
361,4423822.506877519
362,1506560.844273647
363,2972930.8637493863
364,7011327.049074438
365,5694227.131946822
366,2320364.921368404
367,4662750.022667211
368,8416381.57599701
369,8473249.179399105
370,5131641.27414781
371,4885575.160408226
372,9538384.497363329
373,7873263.8601778
374,2987651.007860093
375,3025900.491233427
376,5523464.851427038
377,4141628.0556082986
378,2719469.218332976
379,5240036.788208857
380,584433.0469933788
381,-351824.27651038393
382,6112378.885953926
383,4028683.597368524
384,3760404.106929251
385,9707249.932820471
386,6153302.405278611
387,4248226.947516954
388,2257275.080632112
389,8564242.72530239
390,3515702.67391161
391,1466336.0111056487
392,4216309.892926949
393,6104660.838832746
394,7467951.657453255
395,6495072.958579501
396,7820822.603455192
397,7983388.9404170355
398,7285553.927195308
399,6029431.488636948
400,5260169.943881247
401,2726667.136672125
402,-71425.71148393932
403,7512928.85228069
404,1691813.4657966609
405,1867254.852069615
406,4444809.657803803
407,5150069.653393817
408,-2734559.1208820743
409,4317287.929842973
410,5914058.685934697
411,4096054.3950104713
412,2857850.283577045
413,7998099.655734836
414,5289734.099096696
415,10635456.250461074
416,8505363.543175451
417,2217266.32312603
418,6639735.431657059
419,3887520.2539788894
420,8032215.150228266
421,3619553.371456564
422,6335568.891330454
423,6676706.2180764
424,5280505.608786658
425,5069276.577042488
426,4435935.2647336945
427,1686513.3954694974
428,3920388.0202796133
429,7335178.11806772
430,2268073.4516052264
431,5732131.219379233
432,4959759.964187958
433,6885564.797066469
434,1028666.6586262402
435,862756.3334476973
436,2322963.128473168
437,-74120.13932441158
438,6866034.264251326
439,6634546.115834009
440,3054816.5669679972
441,1926340.8743532011
442,5457864.57648216
443,7518618.818236333
444,9258402.480891764
445,6367212.473183432
446,6873420.115411006
447,5396286.478791143
448,2529891.5349846487
449,4926602.054208257
450,2922715.179611298
451,6295814.962966174
452,5450783.036830758
453,3701174.5388508155
454,-492395.93744605675
455,2362175.6896315534
456,4312490.718339579
457,2706560.7180727376
458,1668260.949265426
459,4006808.5454692408
460,9628814.987363836
461,4293794.691422131
462,4207980.165092346
463,-1086476.7170826404
464,2010366.3897966123
465,4167193.9249107335
466,4796184.756555113
467,-219329.3294334697
468,-599559.8479068656
469,2424924.6221353
470,8562163.326179337
471,6553145.204263681
472,4645428.839735968
473,4193646.7370353453
474,6313770.7711456865
475,3853372.7628947347
476,6417790.423046784
477,5413183.211038424
478,5688393.100315855
479,9799526.012561545
480,6224661.507505725
481,8408225.825761318
482,-593895.0722874622
483,6499758.506134113
484,5994263.82610934
485,5238187.48185429
486,2850352.455697342
487,4151960.5236764727
488,4705652.717397288
489,-267191.6185222611
490,4097962.1957332008
491,4385159.544702476
492,5213001.031351434
493,9643754.387032453
494,6585355.488424912
495,6849401.992894175
496,5754125.0342880655
497,4320529.298641774
498,2126578.740099607
499,3638353.614547588
500,4587942.153560141
501,5782765.288047307
502,2774236.7866964187
503,8238595.591529477
504,3284165.7486530794
505,1112516.7577076107
506,5474402.186463248
507,2292901.2562680016
508,2303429.3333162423
509,3229546.937279353
510,1744395.330353646
511,6352732.973781675
512,549270.3972018133
513,6996292.341568563
514,5684607.151609005
515,-2651883.363981693
516,860928.5421305571
517,3072434.443440061
518,7810157.500755558
519,4556148.120979969
520,2142731.4461494056
521,8062123.381089248
522,8214875.085843114
523,3902722.466815629
524,4893157.67988181
525,1332848.7875994276
526,3364805.6272319094
527,4512363.895438445
528,6801622.0954113295
529,5298093.339583282
530,5005277.913168723
531,5955832.916358156
532,7865575.578747258
533,6989732.258112891
534,3789625.159460886
535,8256689.652028578
536,-480504.28738032596
537,-495068.8683610719
538,9878526.664434351
539,8803058.340065707
540,4322882.281821101
541,-844878.3532503147
542,2295389.224514086
543,4838541.242049545
544,317013.73647352506
545,5836184.046410406
546,6099818.666563527
547,3895964.797859365
548,-1597642.92799231
549,4989178.735847279
550,5018447.099008332
551,4482870.549331414
552,6431014.558146367
553,10663012.639877448
554,7106563.507898848
555,5471913.726545022
556,4825409.550502919
557,2573210.637751254
558,10299528.539892573
559,6780494.011794176
560,4213336.408736941
561,6984168.756467995
562,3186012.6380512286
563,1160719.3552986449
564,3046356.34371383
565,6305716.721329529
566,4705458.345757585
567,6111178.2512182295
568,4385410.918762726
569,-386096.4542817597
570,5070907.944144088
571,5063332.665150084
572,5096157.233755037
573,1182617.8764258947
574,6354284.498401073
575,-1307684.4207928039
576,6841589.496490144
577,5488681.581372313
578,1181304.621615104
579,2726746.465254074
580,5663789.414013454
581,5945775.659883618
582,3329610.631640264
583,5212401.8575364975
584,5011440.928646974
585,7649782.7630723985
586,2832135.6273854966
587,4658921.096153788
588,3069275.694914665
589,3979792.2788754757
590,2117210.6479022303
591,5673647.008029067
592,3625991.110950118
593,7049697.244658951
594,6874034.910815266
595,4246211.8882970605
596,5956026.489424812
597,5719392.926903942
598,-668001.1359876287
599,5870166.004590427
600,8797614.778272243
601,4546423.1288597705
602,1247750.95961673
603,4007144.2385467114
604,6284087.49762173
605,3465542.0226884093
606,4153973.3251362303
607,6361037.23067878
608,4440828.099231547
609,5847655.403954383
610,6083408.213818024
611,-1091126.2783776564
612,4638124.234960709
613,6050690.698991436
614,7575294.466133805
615,1608136.9392149278
616,7333679.795459818
617,5370612.7114676265
618,9206772.073325349
619,-1441188.6148670986
620,2155793.619045806
621,5792303.978780303
622,6874468.782334277
623,5764875.023007054
624,4800801.949294498
625,9006596.809372606
626,4668126.498755023
627,6429472.762545304
628,504705.2540145274
629,6722071.141950064
630,9161279.318257079
631,10639313.75627994
632,8366311.502982115
633,6882884.770830899
634,4624805.8742432045
635,3042800.965588732
636,4682226.834933971
637,5928856.990551208
638,1637797.439863985
639,9311558.394231515
640,136825.49338959117
641,8016839.3553493675
642,4350072.996521975
643,5235428.395229382
644,4341373.940336355
645,320143.49192170973
646,4260525.57406757
647,5423659.8223361
648,4583760.307327237
649,1820141.6626797894
650,-511547.14067099243
651,1560049.293466804
652,6703835.881362395
653,4332929.671667701
654,2710269.1446348643
655,5939600.331283712
656,2983754.876570286
657,3921862.627065389
658,7519030.374892875
659,3480775.7596285874
660,7651119.084969757
661,10725112.064072018
662,5231347.421495326
663,6363596.212460598
664,2914796.4113828605
665,-1064834.1262928527
666,1639548.5400585756
667,3365104.2148654857
668,1329969.3542984847
669,4264604.256028997
670,9239545.07910955
671,7522525.278647384
672,4683590.565470972
673,3618531.6924746623
674,3730764.1801229753
675,4613742.705727974
676,5654282.34999587
677,4730486.492848082
678,4928545.653935168
679,2197623.700593541
680,6117965.7260425715
681,6624347.655136316
682,3921378.6734371046
683,5574913.54279045
684,2985831.1401388333
685,5898776.112422406
686,4797606.50878833
687,5820574.962109532
688,8181125.804132528
689,-520508.6673475676
690,1437709.9054885074
691,3162687.265863006
692,5625758.903826374
693,5203218.35372835
694,6884362.305868073
695,-1201974.4509945076
696,4877585.309332015
697,4756825.187769728
698,5776873.110138761
699,2857109.947813886
700,8070612.917224059
701,5648921.640900069
702,5628182.07183808
703,8979365.03166054
704,7344806.834282597
705,5490843.004101396
706,8163129.5311531015
707,7463784.966663021
708,4530548.961502915
709,6833312.21033145
710,6585729.766334709
711,9857109.511578243
712,6006324.603218088
713,3089857.6178574082
714,5014617.7559450185
715,-757607.4197826065
716,4576515.240055304
717,3624572.175477504
718,539903.5021215912
719,3104548.3033442283
720,5368221.836633006
721,6900312.315012071
722,5306608.066824503
723,3822754.4819840817
724,7150760.8181749135
725,6880613.963864012
726,3025565.656332017
727,2772500.534711485
728,3561672.6926804204
729,2376206.5578427264
730,2231101.5493138563
731,1217700.9724946185
732,5909560.022444299
733,4280788.349137495
734,5035331.118267712
735,3496021.0133842807
736,1309989.6310269067
737,4550364.0328224935
738,3789109.010384833
739,4266814.1936273975
740,1397376.1268842923
741,1808151.1845016442
742,3423947.311902687
743,3591108.6844454464
744,5121934.061542036
745,5133455.181075256
746,125647.9399424851
747,6700875.946484644
748,11591939.13787891
749,4248318.003279025
750,7975020.826331776
751,3454002.9814577177
752,3582101.181971566
753,6288145.04957829
754,5911682.039693827
755,201055.01813221327
756,-119196.37789837585
757,3155541.616255831
758,5252122.3811570415
759,5855918.115717158
760,5626748.512739363
761,2823245.3948127683
762,4110668.3673627228
763,-582841.5043997635
764,6136887.105133431
765,12719805.551383043
766,5940974.024571308
767,2496915.1506229844
768,3063541.57479411
769,5581565.935134791
770,-917680.8246375157
771,5892785.769435905
772,7928199.909098967
773,1727050.4707666263
774,3713252.6758584743
775,3666791.915080077
776,-686929.4091338147
777,4453382.198196112
778,130089.8363905052
779,6173927.9234825
780,808490.1299156034
781,5149442.883439847
782,6538219.521757215
783,1326813.9097301194
784,6693094.584853957
785,6658518.6625966495
786,7786184.727593173
787,2922029.3392270748
788,3247546.4818684836
789,6506382.028691965
790,4559018.28911441
791,7825285.059392808
792,3389682.9528139387
793,7240066.678241698
794,-3954244.556548591
795,6664039.884752905
796,5236655.684661365
797,5680540.504425018
798,3555929.755880995
799,4492150.137807755
800,4108396.830521158
801,5320783.638234693
802,-120326.86517619516
803,5806405.144469765
804,3783587.7577506453
805,3762814.5284028966
806,6913415.957131517
807,4479928.830969695
808,5232922.496209095
809,3642113.7957614954
810,5335748.742933182
811,6165396.386885196
812,5859777.934338097
813,4957701.207125185
814,-1543990.919011798
815,5185530.80322254
816,6410052.086664233
817,2347393.2216248466
818,5993248.636255537
819,472618.3080945407
820,3840930.9486154
821,4675633.949740182
822,1533550.5020285426
823,2965241.594752384
824,2793698.2168350695
825,4962190.511077601
826,5802051.004731291
827,2481045.5436837333
828,7225039.657051936
829,3371081.6457704157
830,4777141.412684435
831,9328542.466783132
832,9438446.428568183
833,5679711.182493607
834,2126606.4680578783
835,5148333.530512426
836,645672.4129225734
837,9978841.213635297
838,6157977.913912377
839,2506543.1467003967
840,4094294.763354636
841,-296090.7507591387
842,1237530.5652990532
843,3117696.401521025
844,6439652.205670467
845,9426139.026802044
846,6931921.067190037
847,299837.65555233764
848,3733332.748466543
849,1314044.535263733
850,6375552.703867273
851,5617840.972662881
852,5358106.776863374
853,1047683.219694947
854,7362652.198602296
855,2065220.2433648258
856,12811823.269639896
857,1224329.753997596
858,-2312950.4932343485
859,5436044.677989588
860,6104771.12694058
861,7064012.012094298
862,4427792.294930547
863,5347367.688982475
864,5046565.7605335135
865,6887989.016907388
866,7314838.851137842
867,2920017.13875742
868,6428251.167655175
869,3083597.294754694
870,3506338.5171856936
871,5283471.951801421
872,766013.2642673098
873,4009638.944238401
874,725343.7078247315
875,3969130.2016596487
876,5042054.983200868
877,8857668.924976211
878,8645940.73581103
879,11012663.941212233
880,4299449.575607404
881,1279609.4415332563
882,7147857.422502378
883,6383407.46441743
884,7069108.288369643
885,9024966.067509059
886,1234588.9386387882
887,8349733.659819466
888,3538588.0947246207
889,-1853758.29123054
890,5653686.151462529
891,5940916.004037036
892,6354439.327485658
893,1454984.7386273192
894,6127030.186209368
895,4051603.162939287
896,3903694.271467742
897,3998371.586390137
898,-1162172.1608001934
899,5810755.28797362
900,3587095.1062288894
901,6151072.718426704
902,1249786.834770374
903,3250499.7634251714
904,3249564.6650573397
905,2154131.327455747
906,2682531.788974654
907,6801707.175916957
908,5707498.827831065
909,2416654.3917997736
910,2693120.0983789717
911,9232333.112986643
912,3416334.183936416
913,4672303.948921312
914,4077145.008470288
915,1984481.601084197
916,4002026.852494062
917,8762917.10218199
918,4272172.760714063
919,3053365.931601044
920,6106105.2590831695
921,368785.1655463354
922,13334314.7534014
923,3570374.175858543
924,4366843.591165486
925,5413511.505937111
926,5732090.982636375
927,6081565.739270248
928,6157850.53315937
929,4405433.851977641
930,4186998.218254294
931,3179107.005354831
932,6719088.847633174
933,5413494.763093181
934,5436062.659814535
935,2406104.6429371866
936,2705411.372228192
937,4095726.678466942
938,853918.4465662134
939,8220085.184468562
940,6831996.602737175
941,-1188171.4223349155
942,-2770204.0005454174
943,6195929.537195141
944,3227377.7047041967
945,3862847.2571440265
946,4230911.736443428
947,3112468.569309319
948,-601406.5880222563
949,4591403.9990505185
950,8814459.909429148
951,5655906.844546102
952,1248672.1666996297
953,5163676.0166744385
954,6535551.962305475
955,5437446.145652128
956,6443091.928816632
957,-6342684.660724489
958,-2839081.387315158
959,2313511.993211187
960,6896220.4935726635
961,4610534.062929054
962,7478636.052861253
963,2791778.9907311853
964,8795576.081382133
965,2212579.5590303307
966,-4753608.949431059
967,5654993.185441519
968,3537638.529657522
969,2475354.1047107237
970,1818718.2606202732
971,8970744.49859016
972,1815537.5811631358
973,815552.4673434751
974,1434778.8869363635
975,5922157.552463367
976,3495370.153422646
977,5841744.141045253
978,4772179.3786106855
979,10098471.578661213
980,6354317.981316888
981,3854030.1857115496
982,4507906.731837188
983,3145947.655591573
984,7835555.536070761
985,-3050333.3616847694
986,-3582832.486393694
987,7726652.574571703
988,7365820.8670476545
989,4882332.501373272
990,7958915.942993886
991,-1543124.871741326
992,6189330.524274426
993,7041041.41199497
994,3456797.416215449
995,3396135.076805463
996,6496041.496824723
997,5359946.808709861
998,-336784.1173026173
999,7441407.290738866
1000,4722950.851771209
1001,6099080.247402165
1002,6053715.892099319
1003,3158904.923507327
1004,1216377.4478834388
1005,7472867.244301274
1006,6527897.704615474
1007,2408402.6276729815
1008,3401433.068518152
1009,425138.5050241129
1010,2192668.589985531
1011,7132387.644549006
1012,-750905.6352514201
1013,3115503.653931762
1014,5933521.674555168
1015,1546407.8411297365
1016,6283136.660744587
1017,752729.3954985362
1018,4525699.045583826
1019,6804116.985991023
1020,6740665.244453912
1021,4403105.881014633
1022,10853570.403457021
1023,3994863.5115070892
1024,4447394.28393788
1025,3017474.5318473894
1026,2174586.2272142335
1027,6553974.771363756
1028,4001770.9847380016
1029,5862832.11920919
1030,4056955.110972942
1031,2338439.658291571
1032,2051062.6827538414
1033,3706397.8454578044
1034,5258210.126343789
1035,4000165.6529074623
1036,4378190.81358517
1037,4692196.748676626
1038,3322981.6875020787
1039,3552064.435659295
1040,4047722.659833078
1041,3597762.764950674
1042,1902219.8661812982
1043,-5108438.133427759
1044,3012606.447586823
1045,6863355.4578460045
1046,5474529.902943744
1047,3507622.8816139777
1048,1099890.353002127
1049,9137967.194705365
1050,-1004085.5701321244
1051,7016014.195578389
1052,4620398.471095493
1053,6922363.602635894
1054,5696565.762217397
1055,795734.307592018
1056,9956315.300123008
1057,4382072.23446067
1058,3591082.4760743175
1059,4012123.5026969677
1060,7544320.527381974
1061,2901822.1555677624
1062,7386818.228052361
1063,4149355.2693122285
1064,2385265.227741651
1065,6575990.781662131
1066,9296379.80692239
1067,5635157.345286094
1068,6410939.425711832
1069,-2952859.706121358
1070,3531738.8896738263
1071,4733360.709651526
1072,4532568.7545799045
1073,2681843.347755299
1074,3771693.1622363185
1075,10406000.02766701
1076,919811.7069108195
1077,2292737.1852499107
1078,1917914.8597971187
1079,4776476.006328132
1080,2550510.853881241
1081,6631972.875715508
1082,2118698.9303557584
1083,5906756.590596619
1084,2482748.572363834
1085,2880461.5438745753
1086,7070408.511208523
1087,3378779.7252209927
1088,5977159.714721896
1089,4830395.110807572
1090,6577548.584503072
1091,3726841.4375625504
1092,1685319.277892538
1093,6593145.605966069
1094,7048302.523409528
1095,5268159.169713318
1096,334881.22597811365
1097,1491847.7851065563
1098,5249857.665513399
1099,544574.1060898897
1100,12736031.645414442
1101,8026610.768799307
1102,5497620.173218368
1103,9381176.31611425
1104,6350393.625061031
1105,5632673.071352468
1106,2431469.511453705
1107,5029418.430605679
1108,5923992.175192093
1109,8739435.061893744
1110,4634817.036346659
1111,3803577.2733105593
1112,-1994192.3837424298
1113,3899107.1822514143
1114,4120099.570554086
1115,2912818.405699043
1116,5308733.437566853
1117,5517553.150968316
1118,5682720.98683641
1119,3833530.8393817088
1120,3966381.283818286
1121,1835562.5798976372
1122,5401481.450873794
1123,989829.7568784349
1124,8072134.99224559
1125,943901.1156498101
1126,2354505.9455564693
1127,5503644.186245554
1128,5119395.305222338
1129,3855745.142797975
1130,3664518.053847899
1131,226125.19425686728
1132,6508609.416150891
1133,4309709.523636951
1134,4999128.61089891
1135,2370421.5786989406
1136,6209270.770629834
1137,3967922.939110455
1138,5744038.569257562
1139,2821755.6955461334
1140,6002208.389339929
1141,10219937.526204918
1142,7208697.137106924
1143,354471.216131264
1144,6320817.12271718
1145,3586316.546659298
1146,1388516.3289164226
1147,8635778.076815078
1148,2904507.739436657
1149,5484472.170552686
1150,322481.5447894706
1151,3989339.0687945657
1152,3552128.679377823
1153,2825466.358993154
1154,6878580.2627889905
1155,3123529.3770696004
1156,34710.341043304055
1157,7494849.065325996
1158,3545454.968558171
1159,-245677.2336683498
1160,1940653.1621715676
1161,2228885.1327845044
1162,6609066.930464482
1163,4447970.572722504
1164,3022943.864172107
1165,5199052.788758051
1166,4081411.265068678
1167,4720532.715107309
1168,6703689.788126167
1169,7853250.837882768
1170,10150944.499743585
1171,4256952.278979971
1172,-33510.16532602371
1173,7507386.831409144
1174,5911682.039693827
1175,3509711.26535679
1176,5024485.960434951
1177,5467777.746162265
1178,807312.9493682008
1179,11036811.965320641
1180,8190462.699804837
1181,-235953.53837865475
1182,3926932.6644674516
1183,5816592.253497575
1184,3938161.1663033757
1185,2763402.4923941353
1186,5955915.1509235045
1187,5787071.229721956
1188,4116042.068543313
1189,5375923.327588738
1190,6248118.549629962
1191,3132194.4540816126
1192,5796569.785621846
1193,2443136.695748239
1194,8086740.257889489
1195,4702771.742642777
1196,6640872.71634635
1197,8871486.11890731
1198,3014551.161939627
1199,7315850.224366764
1200,9060358.258902857
1201,5036196.763704856
1202,742601.0852664311
1203,468341.27191125555
1204,1672981.3660581254
1205,1280423.018678649
1206,4408723.38091903
1207,7942674.748805146
1208,5803672.209675972
1209,4654733.384022343
1210,3917375.8450462557
1211,4090093.549797092
1212,6471656.835290935
1213,5815989.055946466
1214,5707567.148471846
1215,6049255.041154501
1216,2135614.049692994
1217,8937719.570126008
1218,3692900.915304523
1219,8265213.137263454
1220,622798.2811042962
1221,4657169.868349483
1222,3270855.5048966836
1223,-21.92947131022811
1224,3824891.65654934
1225,2220529.9684745735
1226,4417054.215328924
1227,8608417.743774872
1228,7503236.461094631
1229,9381860.835774537
1230,2821779.3953191172
1231,3541835.810673188
1232,4631143.738832737
1233,5006103.582727734
1234,7320764.133679802
1235,-587168.8173746921
1236,1487299.561397498
1237,1496123.9576855204
1238,3416645.714063735
1239,4410228.628200499
1240,-630509.7499898643
1241,4179633.417172359
1242,8225597.512276171
1243,4066397.980258108
1244,4333600.862140046
1245,5221259.474360127
1246,2626648.4848701833
1247,6544164.043029824
1248,5198955.222596933
1249,1425245.6952863242
1250,5360346.138381542
1251,2130572.73621263
1252,-41955.26169850165
1253,5429530.641494695
1254,3744442.1935170633
1255,3875714.8431345625
1256,-1559098.6972072616
1257,2943957.327419638
1258,5579537.256832097
1259,5027684.9849909805
1260,4548611.077384051
1261,4870723.657406101
1262,9396902.147088075
1263,-447556.16107670055
1264,4335423.474122647
1265,2752649.99654553
1266,284710.2100438698
1267,4522208.306850678
1268,5742493.509690484
1269,7917842.015819505
1270,-541221.6579100571
1271,7484693.775246602
1272,7008925.84895547
1273,4483549.849327252
1274,1151882.3131551628
1275,5932609.36091614
1276,5153399.447773799
1277,3636214.6295590797
1278,4913309.717814015
1279,5911682.039693827
1280,4858435.672181974
1281,3836052.038507292
1282,5663891.71118434
1283,-6023742.558479964
1284,5639057.868946858
1285,6903677.74240071
1286,1675725.3610518654
1287,-8651553.135031158
1288,2204750.9983635666
1289,2786206.134051145
1290,2817400.3000607053
1291,1889493.2864172654
1292,10355681.314329732
1293,7987055.458925426
1294,6311659.161290556
1295,1830967.3254721551
1296,6833825.539690549
1297,-60852.94028779011
1298,3028594.500945422
1299,5938259.484570723
1300,5371843.811043518
1301,1524687.941513825
1302,6579410.960288935
1303,5176720.899286145
1304,6757794.277315679
1305,6447237.249916611
1306,6258032.1520055225
1307,635347.6388841775
1308,10292333.382041993
1309,4451984.189127952
1310,7002383.787159244
1311,7866102.573983971
1312,2907006.9595356733
1313,7281766.532373518
1314,5397288.187823498
1315,4155161.7291083685
1316,5140477.547233611
1317,4300740.011761942
1318,10477679.726807706
1319,6814046.850965472
1320,5259542.106566787
1321,5284152.707560891
1322,6463588.631819671
1323,3543339.162309975
1324,10224692.979263997
1325,-981457.7697001491
